,route,mean_delay_route
2607,INDCLT,1.525
2608,INDDAL,19.0
2609,INDDCA,-0.3333333333333333
2610,INDDEN,-4.970588235294118
2611,INDDFW,7.708333333333333
2612,INDDTW,-5.2727272727272725
2613,INDEWR,6.344827586206897
2614,INDFLL,5.25
2615,INDHOU,-4.25
2616,INDIAD,6.285714285714286
2617,INDIAH,2.2857142857142856
2618,INDJAX,-2.0
2619,INDJFK,5.545454545454546
2620,INDLAS,-4.222222222222222
2621,INDLAX,-11.090909090909092
2622,INDLGA,10.523809523809524
2623,INDMCI,-15.5
2624,INDMCO,1.25
2625,INDMDW,9.5
2626,INDMIA,5.4
2627,INDMSP,-2.55
2628,INDMSY,6.0
2629,INDMYR,-4.0
2630,INDORD,3.971014492753623
2631,INDPGD,2.0
2632,INDPHL,1.8095238095238095
2633,INDPHX,-4.6875
2634,INDPIE,-10.5
2635,INDRDU,-10.125
2636,INDRSW,5.8
2637,INDSEA,-8.23076923076923
2638,INDSFB,8.333333333333334
2639,INDSFO,3.888888888888889
2640,INDSLC,-4.5
2641,INDTPA,-0.2
2642,INDVPS,-4.0
2643,INLMSP,-9.285714285714286
2644,IPTPHL,12.666666666666666
2645,ISNDEN,-8.875
2646,ISNMSP,1.25
2647,ISPATL,19.0
2648,ISPBWI,-5.555555555555555
2649,ISPDTW,-17.0
2650,ISPFLL,-1.25
2651,ISPMCO,2.8
2652,ISPPBI,3.7
2653,ISPPHL,-10.666666666666666
2654,ISPRSW,-12.0
2655,ISPTPA,-11.6
2656,ITHDTW,-11.833333333333334
2657,ITHEWR,17.0
2658,ITHIAD,-11.555555555555555
2659,ITHPHL,11.416666666666666
2660,ITOHNL,1.323076923076923
2661,ITOLAX,-16.75
2662,ITOOGG,-3.3333333333333335
2663,JACATL,-5.0
2664,JACDEN,-0.625
2665,JACDFW,-6.857142857142857
2666,JACEWR,-15.0
2667,JACLAX,-7.0
2668,JACMSP,-3.0
2669,JACORD,-4.4
2670,JACPHX,11.0
2671,JACSFO,-6.8
2672,JACSLC,-6.363636363636363
2673,JANATL,-0.13043478260869565
2674,JANCLT,5.866666666666666
2675,JANDCA,-16.0
2676,JANDFW,-1.7777777777777777
2677,JANIAH,3.652173913043478
2678,JANMCO,-22.0
2679,JANORD,12.142857142857142
2680,JAXATL,-2.625
2681,JAXBLV,29.0
2682,JAXBNA,-0.36363636363636365
2683,JAXBOS,17.25
2684,JAXBUF,-2.5
2685,JAXBWI,-0.38461538461538464
2686,JAXCLT,0.575
2687,JAXCVG,6.0
2688,JAXDAL,32.0
2689,JAXDCA,-1.5833333333333333
2690,JAXDEN,-2.6666666666666665
2691,JAXDFW,1.8571428571428572
2692,JAXDTW,-1.7777777777777777
2693,JAXEWR,3.5
2694,JAXFLL,8.241379310344827
2695,JAXHOU,-6.444444444444445
2696,JAXIAD,1.5294117647058822
2697,JAXIAH,0.05555555555555555
2698,JAXJFK,9.952380952380953
2699,JAXLAS,10.0
2700,JAXLCK,-9.0
2701,JAXLGA,6.363636363636363
2702,JAXMDW,-5.333333333333333
2703,JAXMIA,0.9473684210526315
2704,JAXMSP,18.5
2705,JAXORD,-5.315789473684211
2706,JAXORF,50.0
2707,JAXPHL,-0.8888888888888888
2708,JAXPIT,-13.0
2709,JFKABQ,-22.5
2710,JFKACK,9.0
2711,JFKATL,-2.6315789473684212
2712,JFKAUS,-4.428571428571429
2713,JFKBGR,-14.0
2714,JFKBNA,-6.833333333333333
2715,JFKBOS,3.403225806451613
2716,JFKBQN,5.0
2717,JFKBTV,-4.157894736842105
2718,JFKBUF,0.43333333333333335
2719,JFKBUR,-13.076923076923077
2720,JFKBWI,5.666666666666667
2721,JFKCHS,0.6842105263157895
2722,JFKCLE,-6.444444444444445
2723,JFKCLT,-2.1025641025641026
2724,JFKCMH,-5.923076923076923
2725,JFKCVG,-6.75
2726,JFKDAB,40.0
2727,JFKDCA,-0.9310344827586207
2728,JFKDEN,-3.8421052631578947
2729,JFKDFW,0.0
2730,JFKDTW,-4.611111111111111
2731,JFKEGE,18.5
2732,JFKFLL,3.204081632653061
2733,JFKHNL,1.5
2734,JFKHOU,-25.0
2735,JFKIAD,-12.272727272727273
2736,JFKIAH,-44.0
2737,JFKIND,-0.6666666666666666
2738,JFKJAX,-3.9583333333333335
2739,JFKLAS,1.5084745762711864
2740,JFKLAX,-4.589743589743589
2741,JFKLGB,11.714285714285714
2742,JFKMCO,-2.6
2743,JFKMIA,-0.7435897435897436
2744,JFKMSP,-12.666666666666666
2745,JFKMSY,-1.8888888888888888
2746,JFKMVY,-10.0
2747,JFKOAK,5.0
2748,JFKONT,-7.8
2749,JFKORD,2.806451612903226
2750,JFKORF,-7.476190476190476
2751,JFKORH,3.6666666666666665
2752,JFKPBI,-0.625
2753,JFKPDX,-5.3076923076923075
2754,JFKPHL,-3.4
2755,JFKPHX,-6.090909090909091
2756,JFKPIT,3.3846153846153846
2757,JFKPSE,6.833333333333333
2758,JFKPWM,-4.75
2759,JFKRDU,-4.565217391304348
2760,JFKRIC,3.272727272727273
2761,JFKRNO,-13.5
2762,JFKROC,-7.933333333333334
2763,JFKRSW,-2.5384615384615383
2764,JFKSAN,-1.7058823529411764
2765,JFKSAT,-25.0
2766,JFKSAV,-4.55
2767,JFKSEA,3.116279069767442
2768,JFKSFO,-3.9759036144578315
2769,JFKSJC,-19.0
2770,JFKSJU,0.42424242424242425
2771,JFKSLC,-11.115384615384615
2772,JFKSRQ,21.0
2773,JFKSTT,11.666666666666666
2774,JFKSYR,0.0
2775,JFKTPA,-9.605263157894736
2776,JHMHNL,-1.5238095238095237
2777,JLNDFW,-3.8181818181818183
2778,JLNORD,6.333333333333333
2779,JMSDEN,2.2
2780,JMSDVL,-6.111111111111111
2781,JNUANC,-2.95
2782,JNUGST,10.666666666666666
2783,JNUKTN,-15.0
2784,JNUPSG,5.777777777777778
2785,JNUSEA,-1.588235294117647
2786,JNUSIT,-5.75
2787,JNUYAK,-9.0
2788,KOAANC,-16.0
2789,KOADEN,-23.5
2790,KOADFW,-21.0
2791,KOAHNL,-1.0510204081632653
2792,KOALAX,-3.95
2793,KOALIH,-10.5
2794,KOAOAK,-1.25
2795,KOAOGG,-0.125
2796,KOAPDX,2.5
2797,KOAPHX,-28.0
2798,KOASAN,-5.166666666666667
2799,KOASEA,-1.1333333333333333
2800,KOASFO,-4.052631578947368
2801,KOASJC,10.833333333333334
2802,KOASMF,-10.0
2803,KTNJNU,-14.0
2804,KTNSEA,-1.3529411764705883
2805,KTNSIT,2.3333333333333335
2806,KTNWRG,4.25
2807,LANDCA,24.0
2808,LANDTW,-4.444444444444445
2809,LANMSP,-16.75
2810,LANORD,7.0
2811,LARDEN,1.5454545454545454
2812,LASABQ,-2.3333333333333335
2813,LASAMA,-9.75
2814,LASATL,-1.5846153846153845
2815,LASAUS,-2.423076923076923
2816,LASBDL,1.5
2817,LASBHM,1.5
2818,LASBIL,20.0
2819,LASBLI,-0.875
2820,LASBNA,-0.05555555555555555
2821,LASBOI,9.058823529411764
2822,LASBOS,-2.3043478260869565
2823,LASBUF,0.6666666666666666
2824,LASBUR,3.425925925925926
2825,LASBWI,6.64
2826,LASBZN,51.0
2827,LASCID,-14.0
2828,LASCLE,-1.7857142857142858
2829,LASCLT,-2.764705882352941
2830,LASCMH,11.1
2831,LASCOS,-1.4
2832,LASCVG,2.142857142857143
2833,LASDAL,5.230769230769231
2834,LASDCA,1.625
2835,LASDEN,4.151898734177215
2836,LASDFW,1.838235294117647
2837,LASDSM,-13.5
2838,LASDTW,-6.447368421052632
2839,LASELP,5.615384615384615
2840,LASEUG,3.0
2841,LASEWR,1.4166666666666667
2842,LASFAR,-3.5
2843,LASFAT,1.5714285714285714
2844,LASFCA,-3.5
2845,LASFLL,4.133333333333334
2846,LASFSD,0.0
2847,LASGEG,-5.3125
2848,LASGRI,-2.0
2849,LASHNL,6.0
2850,LASHOU,11.952380952380953
2851,LASIAD,0.0
2852,LASIAH,-0.48717948717948717
2853,LASICT,6.142857142857143
2854,LASIDA,-6.0
2855,LASIND,9.9
2856,LASJAX,9.5
2857,LASJFK,-0.6857142857142857
2858,LASLAX,0.3273809523809524
2859,LASLBB,-4.0
2860,LASLGB,4.115384615384615
2861,LASLIT,18.666666666666668
2862,LASLRD,-15.0
2863,LASMAF,-12.333333333333334
2864,LASMCI,1.2380952380952381
2865,LASMCO,-0.5
2866,LASMDW,6.482758620689655
2867,LASMEM,-7.2
2868,LASMFE,-5.857142857142857
2869,LASMFR,18.75
2870,LASMIA,2.5
2871,LASMKE,6.071428571428571
2872,LASMOT,17.333333333333332
2873,LASMSN,54.0
2874,LASMSO,-21.0
2875,LASMSP,-1.0
2876,LASMSY,2.85
2877,LASOAK,5.87719298245614
2878,LASOKC,-7.857142857142857
2879,LASOMA,7.6
2880,LASONT,7.0
2881,LASORD,-4.446808510638298
2882,LASORF,9.0
2883,LASPAE,0.5
2884,LASPDX,-3.0
2885,LASPHL,-0.7333333333333333
2886,LASPHX,1.8873239436619718
2887,LASPIT,2.857142857142857
2888,LASPSC,2.25
2889,LASRAP,7.0
2890,LASRDU,3.2857142857142856
2891,LASRNO,4.1020408163265305
2892,LASSAN,3.352112676056338
2893,LASSAT,-5.444444444444445
2894,LASSBN,-8.25
2895,LASSCK,-1.4285714285714286
2896,LASSDF,-11.285714285714286
2897,LASSEA,3.4065934065934065
2898,LASSFO,7.3625
2899,LASSHV,-13.666666666666666
2900,LASSJC,9.754716981132075
2901,LASSLC,5.923076923076923
2902,LASSMF,0.9
2903,LASSNA,2.0
2904,LASSTL,-0.2916666666666667
2905,LASTPA,-2.176470588235294
2906,LASTUL,0.14285714285714285
2907,LASTUS,7.866666666666666
2908,LASTYS,-14.666666666666666
2909,LASXNA,18.0
2910,LAWDFW,-0.5714285714285714
2911,LAXABQ,-0.9047619047619048
2912,LAXACV,-4.0
2913,LAXANC,-10.8
2914,LAXASE,1.7
2915,LAXATL,-0.023529411764705882
2916,LAXAUS,1.5869565217391304
2917,LAXBDL,-7.5
2918,LAXBLI,10.166666666666666
2919,LAXBNA,5.2272727272727275
2920,LAXBOI,-17.428571428571427
2921,LAXBOS,-3.084507042253521
2922,LAXBUF,2.8333333333333335
2923,LAXBWI,-2.8
2924,LAXBZN,-10.5
2925,LAXCLE,-7.153846153846154
2926,LAXCLT,-2.6129032258064515
2927,LAXCMH,6.111111111111111
2928,LAXCOS,-1.2222222222222223
2929,LAXCVG,-1.9285714285714286
2930,LAXDAL,-1.6153846153846154
2931,LAXDCA,-8.1875
2932,LAXDEN,-0.8611111111111112
2933,LAXDFW,2.2429906542056073
2934,LAXDTW,-1.3870967741935485
2935,LAXEGE,8.0
2936,LAXELP,4.818181818181818
2937,LAXEUG,0.6
2938,LAXEWR,-0.1935483870967742
2939,LAXFAT,2.8461538461538463
2940,LAXFCA,13.0
2941,LAXFLL,2.814814814814815
2942,LAXFSD,9.0
2943,LAXGEG,-0.5
2944,LAXHDN,-28.0
2945,LAXHNL,0.11363636363636363
2946,LAXHOU,0.7222222222222222
2947,LAXIAD,-1.9433962264150944
2948,LAXIAH,-2.360655737704918
2949,LAXICT,8.0
2950,LAXIND,2.4615384615384617
2951,LAXITO,1.25
2952,LAXJAC,-9.666666666666666
2953,LAXJFK,-1.98159509202454
2954,LAXKOA,-6.111111111111111
2955,LAXLAS,2.1353383458646618
2956,LAXLIH,-1.375
2957,LAXMCI,0.2631578947368421
2958,LAXMCO,-2.942857142857143
2959,LAXMDW,-2.347826086956522
2960,LAXMEM,4.0
2961,LAXMFE,40.0
2962,LAXMFR,-4.833333333333333
2963,LAXMIA,4.392857142857143
2964,LAXMKE,-5.0
2965,LAXMMH,10.0
2966,LAXMRY,-2.75
2967,LAXMSN,10.0
2968,LAXMSO,-6.0
2969,LAXMSP,-2.3095238095238093
2970,LAXMSY,-6.21875
2971,LAXMTJ,19.0
2972,LAXOAK,5.603174603174603
2973,LAXOGG,-3.5952380952380953
2974,LAXOKC,-7.818181818181818
2975,LAXOMA,-8.0
2976,LAXORD,2.676767676767677
2977,LAXPAE,-14.2
2978,LAXPDX,5.410958904109589
2979,LAXPHL,-6.8478260869565215
2980,LAXPHX,2.3738317757009346
2981,LAXPIT,-3.4
2982,LAXPRC,12.5
2983,LAXPSP,-12.333333333333334
2984,LAXPVU,13.0
2985,LAXRDD,16.0
2986,LAXRDM,-0.07142857142857142
2987,LAXRDU,4.611111111111111
2988,LAXRNO,-5.666666666666667
2989,LAXSAN,1.302325581395349
2990,LAXSAT,1.4864864864864864
2991,LAXSBA,-6.916666666666667
2992,LAXSBP,-5.916666666666667
2993,LAXSCK,-25.0
2994,LAXSDF,8.0
2995,LAXSEA,0.2755905511811024
2996,LAXSFO,2.116279069767442
2997,LAXSGF,-9.5
2998,LAXSGU,7.6
2999,LAXSJC,-1.5943396226415094
3000,LAXSLC,-1.547945205479452
3001,LAXSMF,0.8
3002,LAXSTL,0.1875
3003,LAXSTS,4.111111111111111
3004,LAXSUN,-5.5
3005,LAXTPA,4.75
3006,LAXTUL,13.0
3007,LAXTUS,1.625
3008,LAXXNA,-5.857142857142857
3009,LBBAUS,9.8
3010,LBBDAL,1.7727272727272727
3011,LBBDEN,5.333333333333333
3012,LBBDFW,-6.739130434782608
3013,LBBIAH,-2.1666666666666665
3014,LBBLAS,12.75
3015,LBBPHX,-0.2857142857142857
3016,LBEFLL,7.75
3017,LBEMCO,-13.0
3018,LBEMYR,0.0
3019,LBERSW,-3.5
3020,LBFDEN,-2.142857142857143
3021,LBLDEN,-2.3333333333333335
3022,LBLPUB,-3.0
3023,LCHDFW,6.25
3024,LCHIAH,6.769230769230769
3025,LCKFLL,12.25
3026,LCKMSY,-1.0
3027,LCKMYR,-16.0
3028,LCKPGD,-5.0
3029,LCKPIE,-19.0
3030,LCKSAV,2.0
3031,LCKSFB,13.0
3032,LCKSRQ,-5.0
3033,LEXATL,4.323529411764706
3034,LEXCLT,-4.588235294117647
3035,LEXDCA,6.0
3036,LEXDFW,4.214285714285714
3037,LEXDTW,0.23529411764705882
3038,LEXIAD,-16.666666666666668
3039,LEXIAH,1.3333333333333333
3040,LEXLGA,-21.0
3041,LEXMSP,6.666666666666667
3042,LEXORD,8.241379310344827
3043,LEXPGD,8.0
3044,LEXPHL,-2.875
3045,LEXPIE,4.5
3046,LEXSAV,-24.0
3047,LEXSFB,-9.142857142857142
3048,LFTATL,-2.1176470588235294
3049,LFTDFW,2.08
3050,LFTIAH,-1.0384615384615385
3051,LGAACK,-7.333333333333333
3052,LGAATL,-3.3703703703703702
3053,LGABGR,7.357142857142857
3054,LGABHM,19.666666666666668
3055,LGABNA,2.3076923076923075
3056,LGABOS,3.5526315789473686
3057,LGABTV,-1.375
3058,LGABUF,7.545454545454546
3059,LGACAE,19.428571428571427
3060,LGACHA,-37.0
3061,LGACHO,-1.0666666666666667
3062,LGACHS,-9.76923076923077
3063,LGACLE,-2.5625
3064,LGACLT,-2.776315789473684
3065,LGACMH,-0.5116279069767442
3066,LGACVG,-1.8076923076923077
3067,LGADAL,0.8181818181818182
3068,LGADAY,6.9375
3069,LGADCA,0.3333333333333333
3070,LGADEN,-1.425
3071,LGADFW,0.30666666666666664
3072,LGADSM,16.0
3073,LGADTW,-0.5
3074,LGAFLL,3.875
3075,LGAGRR,-5.875
3076,LGAGSO,1.1904761904761905
3077,LGAGSP,-7.545454545454546
3078,LGAHOU,0.0
3079,LGAIAD,11.117647058823529
3080,LGAIAH,2.9411764705882355
3081,LGAILM,0.9166666666666666
3082,LGAIND,1.88
3083,LGAJAC,-19.0
3084,LGAJAX,-3.75
3085,LGALEX,9.0
3086,LGAMCI,-2.7142857142857144
3087,LGAMCO,1.087719298245614
3088,LGAMDW,3.5384615384615383
3089,LGAMEM,3.5454545454545454
3090,LGAMHT,3.6
3091,LGAMIA,-2.537313432835821
3092,LGAMKE,-3.88
3093,LGAMSN,-3.1818181818181817
3094,LGAMSP,0.8461538461538461
3095,LGAMSY,-0.9090909090909091
3096,LGAMVY,1.3333333333333333
3097,LGAMYR,1.625
3098,LGAOMA,-12.0
3099,LGAORD,1.2692307692307692
3100,LGAORF,-2.864864864864865
3101,LGAPBI,-7.857142857142857
3102,LGAPHL,3.357142857142857
3103,LGAPIT,-0.30612244897959184
3104,LGAPWM,-1.4545454545454546
3105,LGARDU,0.6739130434782609
3106,LGARIC,-1.1176470588235294
3107,LGAROA,10.166666666666666
3108,LGAROC,6.3125
3109,LGARSW,-2.5384615384615383
3110,LGASAV,1.375
3111,LGASDF,-3.210526315789474
3112,LGASRQ,-12.333333333333334
3113,LGASTL,-3.5283018867924527
3114,LGASYR,9.2
3115,LGATPA,6.115384615384615
3116,LGATVC,16.0
3117,LGATYS,2.6875
3118,LGAXNA,3.0
3119,LGBAUS,-5.0
3120,LGBBOS,21.0
3121,LGBBZN,-16.0
3122,LGBFLL,-35.0
3123,LGBHDN,20.0
3124,LGBHNL,-15.833333333333334
3125,LGBJFK,7.0
3126,LGBLAS,1.7906976744186047
3127,LGBOAK,1.3846153846153846
3128,LGBPDX,2.6666666666666665
3129,LGBPHX,0.7777777777777778
3130,LGBRNO,0.0
3131,LGBSEA,20.75
3132,LGBSFO,1.2222222222222223
3133,LGBSJC,1.7692307692307692
3134,LGBSLC,-1.2666666666666666
3135,LGBSMF,-3.9473684210526314
3136,LIHDEN,-15.666666666666666
3137,LIHHNL,-0.5925925925925926
3138,LIHKOA,-5.0
3139,LIHLAX,1.2777777777777777
3140,LIHOAK,-2.0
3141,LIHOGG,3.466666666666667
3142,LIHPDX,-41.0
3143,LIHPHX,-3.5
3144,LIHSAN,-7.666666666666667
3145,LIHSEA,-13.11111111111111
3146,LIHSFO,-3.75
3147,LIHSJC,5.166666666666667
3148,LITATL,-2.5555555555555554
3149,LITCLT,-7.928571428571429
3150,LITDAL,5.555555555555555
3151,LITDCA,-2.0
3152,LITDEN,-0.5454545454545454
3153,LITDFW,3.297872340425532
3154,LITDTW,-16.0
3155,LITIAH,0.6896551724137931
3156,LITLAS,12.285714285714286
3157,LITORD,1.6785714285714286
3158,LITPHX,1.3333333333333333
3159,LITSFB,33.0
3160,LITSTL,5.8
3161,LNKATL,25.0
3162,LNKDEN,-2.727272727272727
3163,LNKMSP,-10.666666666666666
3164,LNKORD,6.066666666666666
3165,LNYHNL,2.44
3166,LRDDFW,2.9444444444444446
3167,LRDIAH,7.2727272727272725
3168,LSEDTW,-14.5
3169,LSEMSP,-9.88888888888889
3170,LSEORD,18.09090909090909
3171,LWBIAD,-40.0
3172,LWBORD,5.5
3173,LWSSEA,6.333333333333333
3174,LWSSLC,-6.2
3175,LYHCLT,-0.36
3176,MAFDAL,2.0
3177,MAFDEN,2.1875
3178,MAFDFW,2.740740740740741
3179,MAFHOU,21.714285714285715
3180,MAFIAH,-4.0
3181,MAFLAS,-2.0
3182,MAFPHX,11.4
3183,MBSDTW,-13.909090909090908
3184,MBSMSP,-16.5
3185,MBSORD,9.0
3186,MCIABQ,7.25
3187,MCIATL,-2.196078431372549
3188,MCIAUS,6.333333333333333
3189,MCIAZA,-5.0
3190,MCIBNA,5.05
3191,MCIBOS,-1.3
3192,MCIBWI,-1.3636363636363635
3193,MCICLT,-2.0
3194,MCICVG,1.0
3195,MCIDAL,8.685714285714285
3196,MCIDCA,2.761904761904762
3197,MCIDEN,1.6818181818181819
3198,MCIDFW,0.18181818181818182
3199,MCIDTW,-6.888888888888889
3200,MCIECP,40.0
3201,MCIEWR,-3.5384615384615383
3202,MCIFLL,12.0
3203,MCIHOU,-3.15
3204,MCIIAD,-0.2727272727272727
3205,MCIIAH,2.6363636363636362
3206,MCIIND,-1.125
3207,MCILAS,4.0
3208,MCILAX,2.0625
3209,MCILGA,-1.2857142857142858
3210,MCIMCO,3.4375
3211,MCIMDW,0.0
3212,MCIMIA,5.625
3213,MCIMKE,-2.8
3214,MCIMSP,-3.2142857142857144
3215,MCIMSY,0.25
3216,MCIMYR,-1.0
3217,MCIOAK,1.1666666666666667
3218,MCIORD,5.7924528301886795
3219,MCIPDX,-8.0
3220,MCIPGD,-10.5
3221,MCIPHL,9.416666666666666
3222,MCIPHX,0.7407407407407407
3223,MCIRDU,-6.0
3224,MCIRSW,4.0
3225,MCISAN,-4.153846153846154
3226,MCISAT,-5.5
3227,MCISEA,-6.1875
3228,MCISFB,-15.0
3229,MCISFO,-2.1666666666666665
3230,MCISLC,-8.818181818181818
3231,MCISTL,3.12
3232,MCITPA,-1.1
3233,MCIVPS,16.0
3234,MCOABQ,60.0
3235,MCOACY,-0.3333333333333333
3236,MCOALB,4.095238095238095
3237,MCOATL,3.8125
3238,MCOAUS,4.208333333333333
3239,MCOAVL,24.0
3240,MCOBDL,4.0
3241,MCOBHM,15.11111111111111
3242,MCOBMI,16.0
3243,MCOBNA,5.138888888888889
3244,MCOBOS,-1.6222222222222222
3245,MCOBQN,23.25
3246,MCOBUF,6.043478260869565
3247,MCOBWI,3.111111111111111
3248,MCOCAK,-9.666666666666666
3249,MCOCLE,4.0
3250,MCOCLT,1.6444444444444444
3251,MCOCMH,2.6956521739130435
3252,MCOCOS,-29.333333333333332
3253,MCOCVG,9.538461538461538
3254,MCODAL,-2.3333333333333335
3255,MCODCA,0.2894736842105263
3256,MCODEN,2.0833333333333335
3257,MCODFW,-3.1272727272727274
3258,MCODSM,-19.0
3259,MCODTW,1.6808510638297873
3260,MCOEWR,4.177215189873418
3261,MCOFLL,9.228571428571428
3262,MCOGRR,-7.25
3263,MCOGSO,33.5
3264,MCOHOU,-0.4782608695652174
3265,MCOHPN,6.142857142857143
3266,MCOHSV,-13.0
3267,MCOIAD,-1.394736842105263
3268,MCOIAH,3.4285714285714284
3269,MCOIND,-1.3793103448275863
3270,MCOISP,-0.8095238095238095
3271,MCOJAN,-1.0
3272,MCOJFK,3.283333333333333
3273,MCOLAS,13.1875
3274,MCOLAX,7.428571428571429
3275,MCOLBE,-11.555555555555555
3276,MCOLFT,-5.0
3277,MCOLGA,2.962962962962963
3278,MCOMCI,6.3
3279,MCOMDW,2.7209302325581395
3280,MCOMEM,2.5454545454545454
3281,MCOMHT,-1.2222222222222223
3282,MCOMIA,-4.193548387096774
3283,MCOMKE,4.0
3284,MCOMSP,-5.545454545454546
3285,MCOMSY,1.9310344827586208
3286,MCOMYR,-3.0
3287,MCOOAK,3.0
3288,MCOOKC,19.5
3289,MCOOMA,-8.5
3290,MCOONT,24.666666666666668
3291,MCOORD,2.0208333333333335
3292,MCOORF,9.4
3293,MCOORH,5.75
3294,MCOPDX,-8.666666666666666
3295,MCOPHL,7.490909090909091
3296,MCOPHX,-0.7727272727272727
3297,MCOPIT,1.0714285714285714
3298,MCOPSE,8.0
3299,MCOPVD,5.052631578947368
3300,MCOPWM,-18.0
3301,MCORDU,0.7142857142857143
3302,MCORIC,2.6666666666666665
3303,MCOROC,-8.2
3304,MCOSAN,12.333333333333334
3305,MCOSAT,-3.142857142857143
3306,MCOSDF,5.166666666666667
3307,MCOSEA,-10.933333333333334
3308,MCOSFO,0.1875
3309,MCOSJC,7.5
3310,MCOSJU,5.573770491803279
3311,MCOSLC,-1.6153846153846154
3312,MCOSMF,6.0
3313,MCOSTL,6.62962962962963
3314,MCOSWF,0.375
3315,MCOSYR,-5.625
3316,MCOTTN,-9.3
3317,MDTATL,2.3846153846153846
3318,MDTBOS,-2.0
3319,MDTCLT,-1.6956521739130435
3320,MDTDEN,14.0
3321,MDTDTW,4.153846153846154
3322,MDTIAD,-10.3
3323,MDTORD,1.7
3324,MDTPHL,0.19230769230769232
3325,MDTPIE,32.0
3326,MDTSFB,-9.0
3327,MDTSRQ,7.0
3328,MDWABQ,6.6
3329,MDWALB,13.0
3330,MDWATL,1.84
3331,MDWAUS,14.076923076923077
3332,MDWBDL,9.285714285714286
3333,MDWBHM,6.222222222222222
3334,MDWBNA,3.1818181818181817
3335,MDWBOI,9.0
3336,MDWBOS,11.952380952380953
3337,MDWBUF,16.818181818181817
3338,MDWBUR,14.0
3339,MDWBWI,11.681818181818182
3340,MDWCHS,8.666666666666666
3341,MDWCLE,4.5
3342,MDWCLT,5.083333333333333
3343,MDWCMH,8.68
3344,MDWCVG,9.038461538461538
3345,MDWDAL,2.473684210526316
3346,MDWDCA,3.5454545454545454
3347,MDWDEN,1.2666666666666666
3348,MDWDTW,3.097560975609756
3349,MDWEWR,8.6
3350,MDWFLL,1.8333333333333333
3351,MDWFNT,-3.5
3352,MDWGRR,6.857142857142857
3353,MDWHOU,6.285714285714286
3354,MDWIND,6.571428571428571
3355,MDWJAX,14.714285714285714
3356,MDWLAS,1.441860465116279
3357,MDWLAX,4.37037037037037
3358,MDWLGA,6.344827586206897
3359,MDWMCI,9.02127659574468
3360,MDWMCO,3.25
3361,MDWMEM,9.727272727272727
3362,MDWMHT,13.875
3363,MDWMSP,-2.108108108108108
3364,MDWMSY,16.176470588235293
3365,MDWOAK,12.538461538461538
3366,MDWOKC,-6.2
3367,MDWOMA,-3.473684210526316
3368,MDWONT,6.222222222222222
3369,MDWORF,4.090909090909091
3370,MDWPDX,-1.75
3371,MDWPHL,2.933333333333333
3372,MDWPHX,5.552631578947368
3373,MDWPIT,6.925925925925926
3374,MDWPVD,11.6
3375,MDWRDU,-1.875
3376,MDWRNO,-7.666666666666667
3377,MDWRSW,5.5
3378,MDWSAN,0.9230769230769231
3379,MDWSAT,5.533333333333333
3380,MDWSDF,3.2857142857142856
3381,MDWSEA,-1.2222222222222223
3382,MDWSFO,3.0
3383,MDWSJC,-13.0
3384,MDWSJU,-1.0
3385,MDWSLC,1.6
3386,MDWSMF,24.6
3387,MDWSNA,-24.0
3388,MDWSTL,9.692307692307692
3389,MDWTPA,5.833333333333333
3390,MDWTUS,-17.0
3391,MEIDFW,-1.3333333333333333
3392,MEIORD,-13.4
3393,MEIPIB,-16.666666666666668
3394,MEMATL,-5.529411764705882
3395,MEMAUS,19.0
3396,MEMBWI,-5.0
3397,MEMCLT,1.2307692307692308
3398,MEMDAL,8.625
3399,MEMDCA,-5.090909090909091
3400,MEMDEN,-1.0
3401,MEMDFW,0.15384615384615385
3402,MEMDTW,-9.090909090909092
3403,MEMEWR,13.1
3404,MEMFLL,7.0
3405,MEMHOU,-2.875
3406,MEMIAH,-4.730769230769231
3407,MEMLAX,-1.1666666666666667
3408,MEMLGA,10.65
3409,MEMMCO,-0.8181818181818182
3410,MEMMDW,-7.142857142857143
3411,MEMMIA,5.25
3412,MEMMSP,-4.933333333333334
3413,MEMORD,0.3333333333333333
3414,MEMPHL,-11.9
3415,MEMPHX,10.3
3416,MEMTPA,9.857142857142858
3417,MFEDFW,-3.9310344827586206
3418,MFEIAH,1.5714285714285714
3419,MFELAS,8.833333333333334
3420,MFESFB,10.0
3421,MFRAZA,-3.0
3422,MFRDEN,-5.071428571428571
3423,MFRLAS,18.0
3424,MFRLAX,-2.0588235294117645
3425,MFRPDX,0.4
3426,MFRPHX,-9.0
3427,MFRSEA,3.787878787878788
3428,MFRSFO,11.142857142857142
3429,MFRSLC,-5.333333333333333
3430,MGMATL,3.4193548387096775
3431,MGMCLT,-3.466666666666667
3432,MGMDCA,-24.0
3433,MGMDFW,3.8333333333333335
3434,MHKDFW,-5.3
3435,MHKORD,4.0
3436,MHTATL,-19.2
3437,MHTBWI,-7.277777777777778
3438,MHTCLT,-11.545454545454545
3439,MHTDCA,-0.8
3440,MHTDTW,-2.2222222222222223
3441,MHTEWR,11.833333333333334
3442,MHTIAD,-9.333333333333334
3443,MHTLGA,16.0
3444,MHTMCO,3.230769230769231
3445,MHTMDW,-7.083333333333333
3446,MHTORD,-3.4
3447,MHTPHL,-5.0
3448,MHTTPA,6.0
3449,MIAATL,3.759493670886076
3450,MIAAUS,6.111111111111111
